2014-12-03 05:03:54.7419	148453	d161c1c5-aa46-4830-9fad-2fe29ffce177	1	5e3052d6-4ba6-4e1a-9205-c2671e4cb3d1	1.5587000	1bryepa	4c3s4ofl	nethdc5		bowz36re	728	90	0	True	2014-12-03 05:03:54.0976	c6q,za4,slh,2js	2	c9xjnug	kffmlox	72	0x449EB5C1	1.09000	72.228.32.121	{"tc":0.000130,"aid":"39fbuvn","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-7,"c":0.000050,"tpb":"integral","tpid":"-7","used":true,"rcpm":0.050000}],"id":"charge-allIntegralBrandSafety",},{"deu":[{"id":-8,"c":0.000000,"tpb":"integral","tpid":"-8","used":true,"rcpm":0.000000}],"id":"charge-allIntegralViewability",},{"deu":[{"id":-11,"c":0.000030,"tpb":"integral","tpid":"-11","used":true,"rcpm":0.030000}],"id":"charge-allIntegralSuspiciousActivity",}],}	True	1000000		0.000010000		en		{"10":0,"1":0.000010000}		1	0		0.0016887	0.0018874444444444444444444444	0.0018874444444444444444444444	1.00000000000	1.00000000000	0000000043ed5722	000000002af8b44d	4	0		1otwijt	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:54.9915	356593	18f6c084-fc5a-434a-b670-e2b62c981b8f	25C7F3D41241E877	3624c494-6d0a-4f21-8b6f-b840f25510b2	0.8436000	q8ijd0c	lbovv3wc	xatr28s		rh4r8p3o	160	600	0	True	0001-01-01 00:00:00.0000	e7y	2	1269ff94	1uiujty	72	0x449EB5C1	1.14000	24.193.103.17	{"tc":0.0,"aid":"jvnd2a3","dgu":[],}	True			0.00001100000		en		{"10":0.00000100000,"2":0.000010000}		1	0		0.0008436	0.0009711363636363636363636364	0.0009711363636363636363636364	1.00000000000	1.00000000000	0000000045fb7849	000000003c37162e	2	0		n9s4gml	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:54.9915	215733	1e5f356c-230e-443d-8408-5b0f3494ee5b	1236747411528624477	1f503fc6-cf9c-4f7a-8183-64e447ec3056	0.374000	lpy51xxb	ftwbb6j	4rn2c4t		b4acgnfj	1200	627	3	True	0001-01-01 00:00:00.0000		4	92b2qobk	tlascml	71	0x449EB5C1	1.1000	173.252.88.85	{"tc":0.0,"aid":"49eve2p","dgu":[],}	True			0.00002100000		01		{"10":0.00000100000,"1":0.000020000}		1	0		0.000374	0.0004293478260869565217391304	0.001050000	1.00000000000	1.00000000000	000000004515ffcc	0000000035ac135a	2	0		kq5y54l	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:54.9915	351327	4e322044-e552-46a3-9533-4cc0362ae660	25C7F3CA1D1D8A4F	bf7ee7b4-2532-4f2a-a3df-90290a31bf22	0.627000	6rppmeh	xnmdqm86	1e5i0za		znjw6u47	300	250	1	True	0001-01-01 00:00:00.0000	e7y	2		616inwm	72	0x449EB5C1	1.1400	108.46.65.249	{"tc":0.0,"aid":"8yubxtw","dgu":[],}	True			0.000010000		en		{"2":0.000010000,"8":0}		1	0		0.000627	0.0007674698795180722891566265	0.0009593373493975903614457831	1.00000000000	1.00000000000	0000000047bbedca	00000000291f38e2	2	0		n9s4gml	{}
2014-12-03 05:03:54.9915	173375	8854c38c-8b63-44b0-b5f9-88e42d55dfc5	6189433194474415617	557701d0-eac1-4197-9b8d-fca8ad473679	0.297000	cqd7sdb	785k5pxl	ru5jcol		w6fy2y56	1200	627	0	True	0001-01-01 00:00:00.0000		4		k2wb88p	69	0x449EB5C1	1.1000	173.252.120.116	{"tc":0.000059400000,"aid":"57ls6j6","dgu":[{"deu":[{"id":104430731,"c":0.000059400000,"tpb":"thetradedesk","tpid":"50063","used":true,"rrs":0.200000,}],"id":"f1flrdt","rc":207,"rbs":0,"rbe":720}],"rc":207,"rbs":0,"rbe":720}	True			0.0000427489361702127659574468		01		{"4":0.0000227489361702127659574468,"1":0.000020000}		1	0		0.000356400000	0.000443498817966903073286052	0.000443498817966903073286052	1.00000000000	1.00000000000	000000004671ef59	00000000291f5ace	2	0		twl7qf1	{}
2014-12-03 05:03:54.9915	1982	b9fa50dc-4ee1-442d-9da3-9cd6cfd23272	3866250975702544927	9f7befbd-d076-45cf-a3ca-81f0638d5a34	0.45171908000	vgbd8pls	0idcfw3	mfkugql		c1g8gz4d	728	90	0	True	0001-01-01 00:00:00.0000	e7y,qwy	4		ulkcx5x	69	0x449EB5C1	1.16000	216.232.35.36	{"tc":0.000150,"aid":"yd48k23","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-8,"c":0.000100,"tpb":"integral","tpid":"-8","used":true,"rcpm":0.100000}],"id":"charge-allIntegralViewability",}],}	True	1752		0.00000100000		01		{"10":0.00000100000,"2":0,"8":0}		1	0		0.00060171908	0.0006551294347826086956521739	0.0006551294347826086956521739	1.00000000000	1.00000000000	0000000043ebc780	0000000035b0a38c	4	0			{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.0227	3674	ab9bd75f-25c5-4588-8e6d-29ffca7c87d3	1283972963175672907	e16dbc72-fba8-4fad-bc5a-0fa7de496f43	0.308000	ofiuawig	0c81x4k	luhdycr		3cv2bly9	600	315	0	True	0001-01-01 00:00:00.0000		4	None	vi6qutv	69	0x8D092684	1.1000	173.252.106.112	{"tc":0.0,"dgu":[],}	True			0.000020000		01	01	{"1":0.000020000}		1	0		0.000328000	0.0003780979827089337175792507	0.0003780979827089337175792507	1.00000000000	1.00000000000	0000000043f1bf52	0000000028519090	2	0			{}
2014-12-03 05:03:55.0383	3168	67536e3c-1532-4352-91a1-1d438516bdd6	cab3f85d-6d3d-4ca3-96fa-5fd15edb52a7	af8b3cbf-fc4d-41f6-97e1-c91975840499	3.3110022000	d27y7ps	pgerdj4	qz6emzn		p8do4fmd	640	360	0	True	0001-01-01 00:00:00.0000	g1r,1m2,za4,c6q,2m1,za5	4	gegsnna1	5s01yd8	72	0x449EB5C1	1.1000	69.133.30.147	{"tc":0.0,"aid":"l2gr7jk","dgu":[],}	True			0.000750000		02		{"6":0.000750000}		1	0		0.0033110022	0.0048927737349397590361445783	0.0048927737349397590361445783	1.00000000000	1.00000000000	0000000047860cd2	000000002cf14681	2	0		u7hoiut	{}
2014-12-03 05:03:55.0851	4336	3295e65f-ef00-4d93-84ab-c385b92cc99d	QVWgIUbcgEns	1496eadc-ed48-40b5-8fd8-f047c98bcc82	0.0424000	003zeci	2e2ghb4	qatgbg6		22h1er5c	728	90	0	True	0001-01-01 00:00:00.0000		2		vlpkz6k	85	0x449EB5C1	1.06000	113.210.0.248	{"tc":0.000050,"aid":"dh1chvt","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",}],}	True	557723		0		01		{"2":0,"8":0}		1	0		0.0000924	0.0001379104477611940298507463	0.0001379104477611940298507463	1.00000000000	1.00000000000	00000000469147a4	00000000291fc6f4	2	0			{}
2014-12-03 05:03:55.1163	2364	b4a60abd-b02b-4ad4-adb6-b45f4d5f048e	4srJoyAO0Nip	e2a09684-785f-4566-8cad-ac206d1c4925	2.12000	bm42a6g	58p1uh3v	p5wjvaf		jkf9hppa	160	600	0	True	0001-01-01 00:00:00.0000	enb,jl7,47u	2	9x6kdene	5upm7py	69	0x449EB5C1	1.060	50.148.185.191	{"tc":0.000180,"aid":"pt2pcbk","dgu":[{"deu":[{"id":-7,"c":0.000060,"tpb":"integral","tpid":"-7","used":true,"rcpm":0.060000}],"id":"charge-allIntegralBrandSafety",},{"deu":[{"id":-8,"c":0.000120,"tpb":"integral","tpid":"-8","used":true,"rcpm":0.120000}],"id":"charge-allIntegralViewability",}],}	True	549590		0		en		{"4":0,"2":0,"8":0}		1	0		0.002300	0.0027710843373493975903614458	0.0027710843373493975903614458	1.00000000000	1.00000000000	0000000043ed8632	00000000291f8f26	4	0		af9ncxu	{}
2014-12-03 05:03:55.3035	2855	5ec26e18-a4e4-471a-bf83-bf6ae70b33b5	1d1b5ad4-a477-4f39-a091-d89d88ec7b0b	eb792ba5-38ef-4687-90fd-e156e1ec63ac	0.2725000	ptmiipy	8rwlo0g	1qfshyw		8uri3shj	160	600	0	True	1970-01-01 00:09:33.8275	3xh,kbv	4	arhvg88d	jrci3qe	72	0x449EB5C1	1.09000	24.127.54.98	{"tc":0.000080,"aid":"a2yb2ct","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-5,"c":0.000030,"tpb":"peer39","tpid":"-5","used":true,"rcpm":0.030000}],"id":"charge-allPeer39Quality",}],}	True			0		en		{"2":0,"8":0}		1	0		0.0003525	0.0004196428571428571428571429	0.0004196428571428571428571429	1.00000000000	1.00000000000	0000000044eaf6d6	00000000291fa8ef	4	0		ay3t17m	{}
2014-12-03 05:03:55.3191	4605	31a44878-d88b-4024-b38d-58bd0f406ba3	25C7F3DB0B45A0EA	5985d638-eae3-4763-9864-34a843e6f898	0.684000	nek2im2z	wjpkist	wqj0i7t		z5lmiitn	300	250	0	True	0001-01-01 00:00:00.0000	y29	2	kuh3wdt2	byujga5	72	0x8D092684	1.1400	24.90.201.168	{"tc":0.000090,"aid":"4igvv1t","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-7,"c":0.000040,"tpb":"integral","tpid":"-7","used":true,"rcpm":0.040000}],"id":"charge-allIntegralBrandSafety",}],}	True			0.00001100000		en		{"10":0.00000100000,"2":0.000010000}		1	0		0.000774	0.0008920454545454545454545455	0.0008920454545454545454545455	1.00000000000	1.00000000000	0000000045d6a640	000000003c37162e	2	0		n9s4gml	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.3347	4137	9616b0dc-e77a-43a0-874f-3acd82254eb3	zjhGZnNRO4ca	5a97d562-e486-4bf1-bcc0-742351339abb	2.0246000	piyqaiv	irmvvfkq	d2186sj		wf1sflpg	728	90	0	True	0001-01-01 00:00:00.0000	3c6,qen	2	zw6xcvgl	oum1yba	71	0x8D092684	1.06000	99.114.81.190	{"tc":0.000030,"dgu":[{"deu":[{"id":-4,"c":0.000030,"tpb":"peer39","tpid":"-4","used":true,"rcpm":0.030000}],"id":"charge-allPeer39BrandSafety",}],}	True	549590.458651		0.00003100000		en		{"10":0.00000100000,"2":0.000030000,"8":0}		1	0		0.0020546	0.0024185193798449612403100775	0.0024185193798449612403100775	1.00000000000	1.00000000000	0000000043ee5b23	000000003c4e8067	2	0		7ez3yjm	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.4127	28578	d141070c-035c-4d9e-91d4-1d2033b23a41	F9406343-CC5F-44FC-A652-805EF53CBF36	f91349c3-962b-4b7a-91dd-57612de19943	1.52928000	4018hcm	fgpgcitm	x4f0i6k		bveb11ex	728	90	0	True	0001-01-01 00:00:00.0000		4		gnhm6fa	71	0x449EB5C1	1.08000	173.74.13.191	{"tc":0.00022939200000,"aid":"fpj42xc","dgu":[{"deu":[{"id":100135107,"c":0.000500,"tpb":"hjl9orh","tpid":"322","rcpm":0.500000},{"id":100135107,"c":0.00022939200000,"tpb":"p7x539c","tpid":"322","used":true,"rrs":0.150000,}],"id":"wbs316f","rc":214,"rbs":0,"rbe":720}],"rc":214,"rbs":0,"rbe":720}	True	30426		0.0000450941538461538461538461		en		{"4":0.0000450941538461538461538461,"2":0,"8":0}		1	0		0.00175867200000	0.0019876211061665607120152574	0.0028394587230950867314503677	1.00000000000	1.00000000000	0000000045617606	0000000026fa9dcf	2	0		ykvr7oh	{}
2014-12-03 05:03:55.4127	42654	aa59d62c-6268-49dc-8099-156d503c0827	JjordTz9P5M7	9da94490-27f2-4968-880d-da1b85333bb1	0.1908000	vqibe1x	u7pq6fbd	3rtt4gc		x9duxmhs	728	90	0	True	0001-01-01 00:00:00.0000		2	inbb5dqi	knj00qb	82	0x449EB5C1	1.06000	117.205.251.83	{"tc":0.0,"aid":"3l8ja8u","dgu":[],}	True	557723		0		id		{"2":0,"8":0}		1	0		0.0001908	0.0002117879767033225626345181	0.0002725713985885747266853515	1.00000000000	1.00000000000	0000000047a34e76	00000000291fc045	2	0			{}
2014-12-03 05:03:55.4439	3840	0cacfc1e-75f4-4568-af49-56a691ec6ff0	4104097206395604879	e5d97fc3-1d29-44ec-acf7-b0c9ed4fb489	0.264000	lpy51xxb	juyk3cl	5gtwi2q		qgjqodfi	1200	627	0	True	0001-01-01 00:00:00.0000		4	92b2qobk	8yll32q	72	0x449EB5C1	1.1000	173.252.106.116	{"tc":0.0,"aid":"tqxzvip","dgu":[],}	True			0.00002100000		01		{"10":0.00000100000,"1":0.000020000}		1	0		0.000264	0.0003097826086956521739130435	0.001050000	1.00000000000	1.00000000000	0000000046008935	0000000035ac135a	2	0		yj9uj84	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.5687	8057	699204be-d4d4-4931-a0d4-6b34252e2bff	2C929E2C-7F43-484D-9C01-FECDA9E16446	b6f7e81b-c9e5-403c-84b5-79898f0506b7	0.56929068000	dk0730c	8qi8b5a	4fb0382		nmykzvuu	728	90	0	True	0001-01-01 00:00:00.0000		4		grmi0lv	69	0x449EB5C1	1.08000	173.8.154.178	{"tc":0.00023093685640000,"aid":"fz3iq67","dgu":[{"deu":[{"id":2535454,"c":0.00010247232240000,"tpb":"thetradedesk","tpid":"1186","rrs":0.180000,},{"id":2535593,"c":0.00010247232240000,"tpb":"thetradedesk","tpid":"1312","rrs":0.180000,},{"id":2535744,"c":0.00010247232240000,"tpb":"thetradedesk","tpid":"145","rrs":0.180000,},{"id":2536058,"c":0.00010247232240000,"tpb":"thetradedesk","tpid":"1735","rrs":0.180000,},{"id":2536206,"c":0.00013093685640000,"tpb":"thetradedesk","tpid":"187","rrs":0.230000,},{"id":2536518,"c":0.00013093685640000,"tpb":"thetradedesk","tpid":"241","used":true,"rrs":0.230000,}],"id":"bebxqsu","rc":17583,"rbs":10080,"rbe":20160},{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-11,"c":0.000050,"tpb":"integral","tpid":"-11","used":true,"rcpm":0.050000}],"id":"charge-allIntegralSuspiciousActivity",}],"rc":17583,"rbs":10080,"rbe":20160}	True	43472		0.0000205186547794871794871795		en		{"4":0.0000205186547794871794871795,"2":0,"8":0}		1	0		0.00080022753640000	0.0009044035164512255421346331	0.0016443700299113191675175147	1.00000000000	1.00000000000	000000004784138d	0000000026fa9dcf	2	0		af9ncxu	{}
2014-12-03 05:03:55.6311	4294	e818dff4-7085-490b-a90f-9269c90d1daf	8604527268779767250	db21fb78-d07f-4016-b075-9f1a5193f6b1	0.572000	lpy51xxb	juyk3cl	5gtwi2q		qgjqodfi	1200	627	4	True	0001-01-01 00:00:00.0000		4	92b2qobk	8yll32q	72	0x449EB5C1	1.1000	173.252.88.91	{"tc":0.0,"aid":"tqxzvip","dgu":[],}	True			0.00002100000		01		{"10":0.00000100000,"1":0.000020000}		1	0		0.000572	0.000644565217391304347826087	0.001050000	1.00000000000	1.00000000000	0000000046008935	0000000035ac135a	2	0		52z9dtz	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.6311	4651	4088a897-cebe-44e2-becd-e14744f26183	quEU7xwpLH9O	b5c1ea85-ce3b-4aa1-9889-17a7f5876456	1.0812000	2gorekc	isgqdzhj	w7p2ke0		d4x6b5pa	728	90	10	True	0001-01-01 00:00:00.0000		2		hk73kn3	72	0x449EB5C1	1.06000	50.196.90.102	{"tc":0.0,"aid":"ctz3r44","dgu":[{"deu":[{"id":111053798,"c":0.0,"tpb":"none","tpid":"none","used":true,"rcpm":0.0}],"id":"ao3dr48","rc":80027,"rbs":43200,"rbe":86400}],"rc":80027,"rbs":43200,"rbe":86400}	True	557666		0		01		{"2":0}		1	0		0.0010812	0.0012013333333333333333333333	0.0012013333333333333333333333	1.00000000000	1.00000000000	00000000478a7018	00000000291f24ff	2	0		z2iq5hr	{}
2014-12-03 05:03:55.6467	2392	3ceb2cb7-007a-4625-b096-f0ce7eb0948f	3b80964c-1ccf-4e20-9df6-6558c2a0271c	35195933-d838-48f7-89a1-c8362231f3be	0.3815000	dxzqg3v	afozuyk	ygfcnby		76ylpurp	160	600	0	True	1970-01-01 00:09:33.8276	5bf	4	o1qijxf7	2jtyidd	71	0x449EB5C1	1.09000	66.68.233.104	{"tc":0.000040,"aid":"21xz6da","dgu":[{"deu":[{"id":-11,"c":0.000040,"tpb":"integral","tpid":"-11","used":true,"rcpm":0.040000}],"id":"charge-allIntegralSuspiciousActivity",}],}	True			0.00001100000		en		{"10":0.00000100000,"2":0.000010000}		1	0		0.0004215	0.0004914772727272727272727273	0.0004914772727272727272727273	1.00000000000	1.00000000000	00000000478cd44e	000000003c37162e	4	0		aer3wrj	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.6935	2997	f841146a-d894-4c8c-8d35-9e779e519fb5	53eabfc399763a15587da411585c2047f310e413	c0e02904-11bd-4d2a-b9e4-1ebf42d11ec0	0.22857968000	ptmiipy	gkqth44	z4m2ofj		5nebmdzo	300	250	0	True	0001-01-01 00:00:00.0000	hhr,7sp	3	arhvg88d	odl234k	72	0x449EB5C1	1.12000	75.178.67.132	{"tc":0.000080,"aid":"a2yb2ct","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-5,"c":0.000030,"tpb":"peer39","tpid":"-5","used":true,"rcpm":0.030000}],"id":"charge-allPeer39Quality",}],}	True	10706		0		en		{"2":0,"8":0}		1	0		0.00030857968	0.0003673567619047619047619048	0.0003673567619047619047619048	1.00000000000	1.00000000000	0000000044eaec6b	00000000291fa8ef	4	0		oiq9k27	{}
2014-12-03 05:03:55.7091	6988	dfae3e22-a987-4293-85ca-14bdf2f8e202	jWnPi3Omq0ZS	cdae30d9-8cee-4427-b8d7-40d2fa5a5ee1	0.5936000	149r3n73	hjztnjt	qetoetj		ujdldgyg	728	90	0	True	0001-01-01 00:00:00.0000	zm4,3xf	2	hr733hi	1dqzq0v	69	0x449EB5C1	1.06000	98.119.0.45	{"tc":0.0001068480000,"aid":"ekjejzc","dgu":[{"deu":[{"id":2519590,"c":0.0001543360000,"tpb":"zdkbnki","tpid":"31014","rrs":0.260000,},{"id":100135929,"c":0.0001068480000,"tpb":"p7x539c","tpid":"6603","used":true,"rrs":0.180000,}],"id":"ew07pts","rc":303,"rbs":180,"rbe":360}],"rc":303,"rbs":180,"rbe":360}	True	549590		0		en		{"10":0,"2":0}		1	0		0.0007004480000	0.0008027041370869033047735618	0.0008027041370869033047735618	1.00000000000	1.00000000000	0000000043f1f017	00000000291f7169	2	0		twl7qf1	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.780000"}}
2014-12-03 05:03:55.8651	50909	abf1142c-55a5-47cb-8790-d3bf1077c066	5418757934952710827	f6d2eb92-a958-48e2-98ad-3e13799eb3d2	0.418000	fvqmixoj	fvl0ten	jz4qvie		2b2p4y9m	600	315	0	True	0001-01-01 00:00:00.0000		4		kgdfqig	68	0x449EB5C1	1.1000	173.252.88.87	{"tc":0.000050,"aid":"1vy0amj","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",}],}	True			0.000020000		01		{"1":0.000020000}		1	0		0.000468	0.0005377410468319559228650138	0.0005974900520355065809611264	1.00000000000	1.00000000000	00000000465d6aaf	0000000026fa9dcf	2	0		jfodywa	{}
2014-12-03 05:03:55.8651	5237	b83e9fab-3c0b-4cd4-b7a3-cfeb3d210027	1	4b35f2f7-ef90-461b-9c07-d9bfbc5122d4	11.603514000	wqmdccg	68jtdtb1	ufd2qwv		waag2tnv	728	90	0	True	0001-01-01 00:00:00.0000	hhr	4		zsghhg5	72	0x449EB5C1	1.3000	72.68.99.83	{"tc":0.0,"aid":"nzhxbhu","dgu":[{"deu":[{"id":109201875,"c":0.0,"tpb":"none","tpid":"none","used":true,"rcpm":0.0}],"id":"8gna588","rc":66868,"rbs":43200,"rbe":86400},{"deu":[{"id":111549141,"c":0.0,"tpb":"none","tpid":"none","rcpm":0.0}],"id":"0eixdk8","rc":198040,"rbs":86400,}],"rc":66868,"rbs":43200,"rbe":86400}	True			0.00001100000		en		{"10":0.00000100000,"2":0.000010000,"8":0}		1	0		0.011603514	0.0136641341176470588235294118	0.0151823712418300653594771242	1.00000000000	1.00000000000	0000000047b77d84	000000003d3460b8	2	0		n9s4gml	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:55.9275	6569	5883b752-65c9-427b-88d4-f221814975d7	1	b3a68ba0-7eb2-4b13-916d-828ab38d18cf	4.877444000	wfffcrrh	s7cg6iw	jynvy2x		jdmiek3y	728	90	2	True	0001-01-01 00:00:00.0000		4		4312hrm	72	0x449EB5C1	1.3000	50.152.99.71	{"tc":0.0,"aid":"wunrpcg","dgu":[{"deu":[{"id":104395353,"c":0.0,"tpb":"none","tpid":"none","rcpm":0.0},{"id":104405314,"c":0.0,"tpb":"none","tpid":"none","used":true,"rcpm":0.0}],"id":"05uraps","rc":59407,"rbs":43200,"rbe":86400}],"rc":59407,"rbs":43200,"rbe":86400}	True			0.00000100000		en		{"10":0.00000100000,"2":0,"8":0}		1	0		0.004877444	0.0053026565217391304347826087	0.004500000	1.00000000000	1.00000000000	000000004787a7e4	0000000035ac135a	2	0		kcmq3jn	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:56.0211	3165	5b515749-8917-428d-a040-9ba9f5e2f9c0	dd0af52e-cbb7-4c97-8042-c1448a30c715	42517f50-5483-4874-9a46-b97311d20ed1	2.0274000	bm42a6g	58p1uh3v	p5wjvaf		ehrhebuy	728	90	0	True	1970-01-01 00:09:33.8280	y29,jte	4	f3ilywqj	szcsow4	69	0x449EB5C1	1.09000	167.187.101.241	{"tc":0.000180,"aid":"pt2pcbk","dgu":[{"deu":[{"id":-7,"c":0.000060,"tpb":"integral","tpid":"-7","used":true,"rcpm":0.060000}],"id":"charge-allIntegralBrandSafety",},{"deu":[{"id":-8,"c":0.000120,"tpb":"integral","tpid":"-8","used":true,"rcpm":0.120000}],"id":"charge-allIntegralViewability",}],}	True			0		en		{"4":0,"2":0,"8":0}		1	0		0.0022074	0.0026595180722891566265060241	0.0026595180722891566265060241	1.00000000000	1.00000000000	0000000043ed8632	00000000291f8f26	2	0		twl7qf1	{}
2014-12-03 05:03:56.2083	3566	c158d3d6-12c1-4886-9d43-77dd4ae5d2f3	15ad4453-0a21-409f-a2f3-0a652bac74af	8a17c6b9-4d31-4c33-af7f-950d390b3dfb	0.4796000	2zlsjei	szk6t2c	g536cso		dovfijz	300	250	0	True	1970-01-01 00:09:33.8282	y29	4	7tmzojb7	iq0r54v	71	0x449EB5C1	1.09000	75.161.189.21	{"tc":0.000050,"aid":"2j4gkhj","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",}],}	True			0.00000100000		en		{"10":0.00000100000,"2":0,"8":0}		1	0		0.0005296	0.000616976744186046511627907	0.000616976744186046511627907	1.00000000000	1.00000000000	0000000047a06aff	0000000035531bb2	4	0		z6ws7du	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
2014-12-03 05:03:56.2083	4574	6f46e148-ff33-408b-b0cc-8967a0137e70	1	9f015e5a-3364-49a3-b20f-7f01c773ac7b	1.0028000	eux82on	fakrc3b	0x13hrt		drl1sjze	300	250	1	True	2014-12-03 05:03:55.6567	low,2ok,v8t,y29	3	94nwfoe6	46ttnda	72	0x449EB5C1	1.09000	71.62.31.87	{"tc":0.000080,"aid":"b7jjlht","dgu":[{"deu":[{"id":-1,"c":0.000050,"tpb":"ttd_data_exclusions","tpid":"-1","used":true,"rcpm":0.050000}],"id":"charge-all-1",},{"deu":[{"id":-5,"c":0.000030,"tpb":"peer39","tpid":"-5","used":true,"rcpm":0.030000}],"id":"charge-allPeer39Quality",}],}	True	1		0.000030000		en		{"1":0.000030000,"8":0}		1	0		0.0010828	0.0013247619047619047619047619	0.0013247619047619047619047619	1.00000000000	1.00000000000	0000000046ec28f2	00000000291f687a	2	0		aoesqiy	{}
2014-12-03 05:03:56.2239	3470	6870730e-91bf-4398-8625-0bbc7b1eaf6a	1	96eb6319-70dc-46b5-a632-a1551a9e17a6	1.9838000	1bryepa	own3dh9d	6esil1s		f6nxm6aj	300	250	0	True	2014-12-03 05:03:55.8526	2rc,jm8,r5f,mvk	4	mn9zw3b	fyl7cxd	71	0x449EB5C1	1.09000	97.88.173.88	{"tc":0.0004767600000,"aid":"cigzjfx","dgu":[{"deu":[{"id":104349553,"c":0.0003967600000,"tpb":"AllianceAddThis","tpid":"101286","used":true,"rrs":0.200000,},{"id":108951167,"c":0.0004959500000,"tpb":"AllianceLotame","tpid":"5900","rrs":0.250000,}],"id":"wd1gxhd","rc":7481,"rbs":7200,"rbe":8640},{"deu":[{"id":-7,"c":0.000050,"tpb":"integral","tpid":"-7","used":true,"rcpm":0.050000}],"id":"charge-allIntegralBrandSafety",},{"deu":[{"id":-8,"c":0.000000,"tpb":"integral","tpid":"-8","used":true,"rcpm":0.000000}],"id":"charge-allIntegralViewability",},{"deu":[{"id":-11,"c":0.000030,"tpb":"integral","tpid":"-11","used":true,"rcpm":0.030000}],"id":"charge-allIntegralSuspiciousActivity",}],"rc":7481,"rbs":7200,"rbe":8640}	True	1655		0.000010000		en		{"10":0,"1":0.000010000}		1	0		0.0024605600000	0.0027450666666666666666666667	0.0027450666666666666666666667	1.00000000000	1.00000000000	0000000043ef0042	000000002af8b44d	2	0		65vpv2z	{"10":{"AdjustmentOperationType":"ImpressionCountSamplingAdjustment","SamplingRateAttribute":"0.100000"}}
